FRAME_GT,84,9.579007,-2.649960,-1.495195,2.101458,-2.272955,1.870836,0.090885
FRAME_GT,85,9.625003,-2.646484,-1.509307,2.115211,-2.283751,1.872430,0.099870
FRAME_GT,86,9.672005,-2.639860,-1.531817,2.144591,-2.298437,1.880751,0.117669
FRAME_GT,87,9.719008,-2.630884,-1.562668,2.165293,-2.322283,1.877365,0.136878
FRAME_GT,88,9.782003,-2.621194,-1.596235,2.167311,-2.350224,1.859258,0.152709
FRAME_GT,89,9.844002,-2.608830,-1.633875,2.169400,-2.374798,1.841307,0.172767
FRAME_GT,90,9.907007,-2.601243,-1.646517,2.194860,-2.374188,1.854027,0.189527
FRAME_GT,91,9.969006,-2.384032,-2.191119,1.438336,-2.830232,0.969579,0.131905
FRAME_GT,92,10.032002,-2.602516,-1.614509,2.293164,-2.353786,1.927377,0.197139
FRAME_GT,93,10.094001,-2.612390,-1.575607,2.332061,-2.339357,1.965405,0.182650
FRAME_GT,94,10.157006,-2.622050,-1.545847,2.337993,-2.337372,1.976850,0.161000
FRAME_GT,95,10.219005,-2.626133,-1.536980,2.320811,-2.349012,1.965266,0.142954
FRAME_GT,96,10.282000,-2.626837,-1.536488,2.310679,-2.362970,1.954511,0.131371
FRAME_GT,97,10.343999,-2.629928,-1.530418,2.302400,-2.353257,1.958032,0.124517
FRAME_GT,98,10.407005,-2.630069,-1.531401,2.291409,-2.340514,1.959245,0.123174
FRAME_GT,99,10.469004,-2.622635,-1.557934,2.263622,-2.363447,1.923916,0.124659
FRAME_GT,100,10.531999,-2.620028,-1.552477,2.278644,-2.360525,1.929209,0.122986
FRAME_GT,101,10.594008,-2.628401,-1.496377,2.342415,-2.295160,2.007201,0.119674
FRAME_GT,102,10.657003,-2.631489,-1.463589,2.369754,-2.271961,2.039354,0.110593
FRAME_GT,103,10.719002,-2.615408,-1.538221,2.299995,-2.355856,1.946018,0.116627
FRAME_GT,104,10.782008,-2.596721,-1.606478,2.267432,-2.402060,1.892897,0.136980
FRAME_GT,105,10.844007,-2.597486,-1.611351,2.267765,-2.401157,1.894273,0.138785
